service_id,date,exception_type
25667864,20200603,1
25667864,20200610,1
25667864,20200402,1
25667864,20191101,1
25667864,20200501,1
25667864,20201225,1
25666723,20191005,1
25666723,20200404,1
25666713,20191005,1
25666713,20200404,1
25667865,20191201,1
25667865,20191208,1
25667865,20200216,1
25667865,20201101,1
25667865,20201005,1
25667865,20201201,1
25667865,20201208,1
25667865,20191225,1
25667865,20200101,1
25667865,20200603,1
25667865,20200610,1
25667865,20200402,1
25667865,20191101,1
25667865,20200501,1
25667865,20201225,1
25667837,20191201,1
25667837,20191208,1
25667837,20200216,1
25667837,20201101,1
25667837,20201005,1
25667837,20201201,1
25667837,20201208,1
25667837,20191225,1
25667837,20200101,1
25667837,20200603,1
25667837,20200610,1
25667837,20200402,1
25667837,20191101,1
25667837,20200501,1
25667837,20201225,1
25666823,20191005,1
25666823,20200404,1
25667841,20191201,1
25667841,20191208,1
25667841,20200216,1
25667841,20201101,1
25667841,20201005,1
25667841,20201201,1
25667841,20201208,1
25667841,20191225,1
25667841,20200101,1
25667841,20200603,1
25667841,20200610,1
25667841,20200402,1
25667841,20191101,1
25667841,20200501,1
25667841,20201225,1
25667845,20191201,1
25667845,20191208,1
25667845,20200216,1
25667845,20201101,1
25667845,20201005,1
25667845,20201201,1
25667845,20201208,1
25667845,20191225,1
25667845,20200101,1
25667845,20200603,1
25667845,20200610,1
25667845,20200402,1
25667845,20191101,1
25667845,20200501,1
25667845,20201225,1
25667855,20191201,1
25667855,20191208,1
25667855,20200216,1
25667855,20201101,1
25667855,20201005,1
25667855,20201201,1
25667855,20201208,1
25667855,20191225,1
25667855,20200101,1
25667855,20200603,1
25667855,20200610,1
25667855,20200402,1
25667855,20191101,1
25667855,20200501,1
25667855,20201225,1
25666728,20191005,1
25666728,20200404,1
25666743,20191005,1
25666743,20200404,1
25667847,20191201,1
25667847,20191208,1
25667847,20200216,1
25667847,20201101,1
25667847,20201005,1
25667847,20201201,1
25667847,20201208,1
25667847,20191225,1
25667847,20200101,1
25667847,20200603,1
25667847,20200610,1
25667847,20200402,1
25667847,20191101,1
25667847,20200501,1
25667847,20201225,1
25667843,20191201,1
25667843,20191208,1
25667843,20200216,1
25667843,20201101,1
25667843,20201005,1
25667843,20201201,1
25667843,20201208,1
25667843,20191225,1
25667843,20200101,1
25667843,20200603,1
25667843,20200610,1
25667843,20200402,1
25667843,20191101,1
25667843,20200501,1
25667843,20201225,1
25667854,20191201,1
25667854,20191208,1
25667854,20200216,1
25667854,20201101,1
25667854,20201005,1
25667854,20201201,1
25667854,20201208,1
25667854,20191225,1
25667854,20200101,1
25667854,20200603,1
25667854,20200610,1
25667854,20200402,1
25667854,20191101,1
25667854,20200501,1
25667854,20201225,1
25667857,20191201,1
25667857,20191208,1
25667857,20200216,1
25667857,20201101,1
25667857,20201005,1
25667857,20201201,1
25667857,20201208,1
25667857,20191225,1
25667857,20200101,1
25667857,20200603,1
25667857,20200610,1
25667857,20200402,1
25667857,20191101,1
25667857,20200501,1
25667857,20201225,1
25667848,20191201,1
25667848,20191208,1
25667848,20200216,1
25667848,20201101,1
25667848,20201005,1
25667848,20201201,1
25667848,20201208,1
25667848,20191225,1
25667848,20200101,1
25667848,20200603,1
25667848,20200610,1
25667848,20200402,1
25667848,20191101,1
25667848,20200501,1
25667848,20201225,1
25667851,20191201,1
25667851,20191208,1
25667851,20200216,1
25667851,20201101,1
25667851,20201005,1
25667851,20201201,1
25667851,20201208,1
25667851,20191225,1
25667851,20200101,1
25667851,20200603,1
25667851,20200610,1
25667851,20200402,1
25667851,20191101,1
25667851,20200501,1
25667851,20201225,1
25666808,20191005,1
25666808,20200404,1
25666773,20191005,1
25666773,20200404,1
25666798,20191005,1
25666798,20200404,1
25666758,20191005,1
25666758,20200404,1
25667853,20191201,1
25667853,20191208,1
25667853,20200216,1
25667853,20201101,1
25667853,20201005,1
25667853,20201201,1
25667853,20201208,1
25667853,20191225,1
25667853,20200101,1
25667853,20200603,1
25667853,20200610,1
25667853,20200402,1
25667853,20191101,1
25667853,20200501,1
25667853,20201225,1
25666753,20191005,1
25666753,20200404,1
25666768,20191005,1
25666768,20200404,1
25667856,20191201,1
25667856,20191208,1
25667856,20200216,1
25667856,20201101,1
25667856,20201005,1
25667856,20201201,1
25667856,20201208,1
25667856,20191225,1
25667856,20200101,1
25667856,20200603,1
25667856,20200610,1
25667856,20200402,1
25667856,20191101,1
25667856,20200501,1
25667856,20201225,1
25666793,20191005,1
25666793,20200404,1
25667860,20191201,1
25667860,20191208,1
25667860,20200216,1
25667860,20201101,1
25667860,20201005,1
25667860,20201201,1
25667860,20201208,1
25667860,20191225,1
25667860,20200101,1
25667860,20200603,1
25667860,20200610,1
25667860,20200402,1
25667860,20191101,1
25667860,20200501,1
25667860,20201225,1
25667862,20191201,1
25667862,20191208,1
25667862,20200216,1
25667862,20201101,1
25667862,20201005,1
25667862,20201201,1
25667862,20201208,1
25667862,20191225,1
25667862,20200101,1
25667862,20200603,1
25667862,20200610,1
25667862,20200402,1
25667862,20191101,1
25667862,20200501,1
25667862,20201225,1
25600279,20191005,1
25600279,20200404,1
25602508,20191201,1
25602508,20191208,1
25602508,20200216,1
25602508,20201101,1
25602508,20201005,1
25602508,20201201,1
25602508,20201208,1
25602508,20191225,1
25602508,20200101,1
25602508,20200603,1
25602508,20200610,1
25602508,20200402,1
25602508,20191101,1
25602508,20200501,1
25602508,20201225,1
25600284,20191005,1
25600284,20200404,1
25602509,20191201,1
25602509,20191208,1
25602509,20200216,1
25602509,20201101,1
25602509,20201005,1
25602509,20201201,1
25602509,20201208,1
25602509,20191225,1
25602509,20200101,1
25602509,20200603,1
25602509,20200610,1
25602509,20200402,1
25602509,20191101,1
25602509,20200501,1
25602509,20201225,1
25600289,20191005,1
25600289,20200404,1
25602510,20191201,1
25602510,20191208,1
25602510,20200216,1
25602510,20201101,1
25602510,20201005,1
25602510,20201201,1
25602510,20201208,1
25602510,20191225,1
25602510,20200101,1
25602510,20200603,1
25602510,20200610,1
25602510,20200402,1
25602510,20191101,1
25602510,20200501,1
25602510,20201225,1
25600294,20191005,1
25600294,20200404,1
25602511,20191201,1
25602511,20191208,1
25602511,20200216,1
25602511,20201101,1
25602511,20201005,1
25602511,20201201,1
25602511,20201208,1
25602511,20191225,1
25602511,20200101,1
25602511,20200603,1
25602511,20200610,1
25602511,20200402,1
25602511,20191101,1
25602511,20200501,1
25602511,20201225,1
25600299,20191005,1
25600299,20200404,1
25600329,20191005,1
25600329,20200404,1
25600359,20191005,1
25600359,20200404,1
25602512,20191201,1
25602512,20191208,1
25602512,20200216,1
25602512,20201101,1
25602512,20201005,1
25602512,20201201,1
25602512,20201208,1
25602512,20191225,1
25602512,20200101,1
25602512,20200603,1
25602512,20200610,1
25602512,20200402,1
25602512,20191101,1
25602512,20200501,1
25602512,20201225,1
25602517,20191201,1
25602517,20191208,1
25602517,20200216,1
25602517,20201101,1
25602517,20201005,1
25602517,20201201,1
25602517,20201208,1
25602517,20191225,1
25602517,20200101,1
25602517,20200603,1
25602517,20200610,1
25602517,20200402,1
25602517,20191101,1
25602517,20200501,1
25602517,20201225,1
25600304,20191005,1
25600304,20200404,1
25602513,20191201,1
25602513,20191208,1
25602513,20200216,1
25602513,20201101,1
25602513,20201005,1
25602513,20201201,1
25602513,20201208,1
25602513,20191225,1
25602513,20200101,1
25602513,20200603,1
25602513,20200610,1
25602513,20200402,1
25602513,20191101,1
25602513,20200501,1
25602513,20201225,1
25600309,20191005,1
25600309,20200404,1
25600324,20191005,1
25600324,20200404,1
25600399,20191005,1
25600399,20200404,1
25600314,20191005,1
25600314,20200404,1
25602514,20191201,1
25602514,20191208,1
25602514,20200216,1
25602514,20201101,1
25602514,20201005,1
25602514,20201201,1
25602514,20201208,1
25602514,20191225,1
25602514,20200101,1
25602514,20200603,1
25602514,20200610,1
25602514,20200402,1
25602514,20191101,1
25602514,20200501,1
25602514,20201225,1
25602515,20191201,1
25602515,20191208,1
25602515,20200216,1
25602515,20201101,1
25602515,20201005,1
25602515,20201201,1
25602515,20201208,1
25602515,20191225,1
25602515,20200101,1
25602515,20200603,1
25602515,20200610,1
25602515,20200402,1
25602515,20191101,1
25602515,20200501,1
25602515,20201225,1
25600319,20191005,1
25600319,20200404,1
25600394,20191005,1
25600394,20200404,1
25602516,20191201,1
25602516,20191208,1
25602516,20200216,1
25602516,20201101,1
25602516,20201005,1
25602516,20201201,1
25602516,20201208,1
25602516,20191225,1
25602516,20200101,1
25602516,20200603,1
25602516,20200610,1
25602516,20200402,1
25602516,20191101,1
25602516,20200501,1
25602516,20201225,1
25602518,20191201,1
25602518,20191208,1
25602518,20200216,1
25602518,20201101,1
25602518,20201005,1
25602518,20201201,1
25602518,20201208,1
25602518,20191225,1
25602518,20200101,1
25602518,20200603,1
25602518,20200610,1
25602518,20200402,1
25602518,20191101,1
25602518,20200501,1
25602518,20201225,1
25602519,20191201,1
25602519,20191208,1
25602519,20200216,1
25602519,20201101,1
25602519,20201005,1
25602519,20201201,1
25602519,20201208,1
25602519,20191225,1
25602519,20200101,1
25602519,20200603,1
25602519,20200610,1
25602519,20200402,1
25602519,20191101,1
25602519,20200501,1
25602519,20201225,1
25600379,20191005,1
25600379,20200404,1
25600334,20191005,1
25600334,20200404,1
25600339,20191005,1
25600339,20200404,1
25602520,20191201,1
25602520,20191208,1
25602520,20200216,1
25602520,20201101,1
25602520,20201005,1
25602520,20201201,1
25602520,20201208,1
25602520,20191225,1
25602520,20200101,1
25602520,20200603,1
25602520,20200610,1
25602520,20200402,1
25602520,20191101,1
25602520,20200501,1
25602520,20201225,1
25600354,20191005,1
25600354,20200404,1
25600374,20191005,1
25600374,20200404,1
25602521,20191201,1
25602521,20191208,1
25602521,20200216,1
25602521,20201101,1
25602521,20201005,1
25602521,20201201,1
25602521,20201208,1
25602521,20191225,1
25602521,20200101,1
25602521,20200603,1
25602521,20200610,1
25602521,20200402,1
25602521,20191101,1
25602521,20200501,1
25602521,20201225,1
25600344,20191005,1
25600344,20200404,1
25600349,20191005,1
25600349,20200404,1
25602522,20191201,1
25602522,20191208,1
25602522,20200216,1
25602522,20201101,1
25602522,20201005,1
25602522,20201201,1
25602522,20201208,1
25602522,20191225,1
25602522,20200101,1
25602522,20200603,1
25602522,20200610,1
25602522,20200402,1
25602522,20191101,1
25602522,20200501,1
25602522,20201225,1
25602523,20191201,1
25602523,20191208,1
25602523,20200216,1
25602523,20201101,1
25602523,20201005,1
25602523,20201201,1
25602523,20201208,1
25602523,20191225,1
25602523,20200101,1
25602523,20200603,1
25602523,20200610,1
25602523,20200402,1
25602523,20191101,1
25602523,20200501,1
25602523,20201225,1
25602524,20191201,1
25602524,20191208,1
25602524,20200216,1
25602524,20201101,1
25602524,20201005,1
25602524,20201201,1
25602524,20201208,1
25602524,20191225,1
25602524,20200101,1
25602524,20200603,1
25602524,20200610,1
25602524,20200402,1
25602524,20191101,1
25602524,20200501,1
25602524,20201225,1
25600369,20191005,1
25600369,20200404,1
25602525,20191201,1
25602525,20191208,1
25602525,20200216,1
25602525,20201101,1
25602525,20201005,1
25602525,20201201,1
25602525,20201208,1
25602525,20191225,1
25602525,20200101,1
25602525,20200603,1
25602525,20200610,1
25602525,20200402,1
25602525,20191101,1
25602525,20200501,1
25602525,20201225,1
25600364,20191005,1
25600364,20200404,1
25600389,20191005,1
25600389,20200404,1
25602526,20191201,1
25602526,20191208,1
25602526,20200216,1
25602526,20201101,1
25602526,20201005,1
25602526,20201201,1
25602526,20201208,1
25602526,20191225,1
25602526,20200101,1
25602526,20200603,1
25602526,20200610,1
25602526,20200402,1
25602526,20191101,1
25602526,20200501,1
25602526,20201225,1
25602527,20191201,1
25602527,20191208,1
25602527,20200216,1
25602527,20201101,1
25602527,20201005,1
25602527,20201201,1
25602527,20201208,1
25602527,20191225,1
25602527,20200101,1
25602527,20200603,1
25602527,20200610,1
25602527,20200402,1
25602527,20191101,1
25602527,20200501,1
25602527,20201225,1
25602528,20191201,1
25602528,20191208,1
25602528,20200216,1
25602528,20201101,1
25602528,20201005,1
25602528,20201201,1
25602528,20201208,1
25602528,20191225,1
25602528,20200101,1
25602528,20200603,1
25602528,20200610,1
25602528,20200402,1
25602528,20191101,1
25602528,20200501,1
25602528,20201225,1
25602529,20191201,1
25602529,20191208,1
25602529,20200216,1
25602529,20201101,1
25602529,20201005,1
25602529,20201201,1
25602529,20201208,1
25602529,20191225,1
25602529,20200101,1
25602529,20200603,1
25602529,20200610,1
25602529,20200402,1
25602529,20191101,1
25602529,20200501,1
25602529,20201225,1
25602530,20191201,1
25602530,20191208,1
25602530,20200216,1
25602530,20201101,1
25602530,20201005,1
25602530,20201201,1
25602530,20201208,1
25602530,20191225,1
25602530,20200101,1
25602530,20200603,1
25602530,20200610,1
25602530,20200402,1
25602530,20191101,1
25602530,20200501,1
25602530,20201225,1
25600384,20191005,1
25600384,20200404,1
25602531,20191201,1
25602531,20191208,1
25602531,20200216,1
25602531,20201101,1
25602531,20201005,1
25602531,20201201,1
25602531,20201208,1
25602531,20191225,1
25602531,20200101,1
25602531,20200603,1
25602531,20200610,1
25602531,20200402,1
25602531,20191101,1
25602531,20200501,1
25602531,20201225,1
25602532,20191201,1
25602532,20191208,1
25602532,20200216,1
25602532,20201101,1
25602532,20201005,1
25602532,20201201,1
25602532,20201208,1
25602532,20191225,1
25602532,20200101,1
25602532,20200603,1
25602532,20200610,1
25602532,20200402,1
25602532,20191101,1
25602532,20200501,1
25602532,20201225,1
25602533,20191201,1
25602533,20191208,1
25602533,20200216,1
25602533,20201101,1
25602533,20201005,1
25602533,20201201,1
25602533,20201208,1
25602533,20191225,1
25602533,20200101,1
25602533,20200603,1
25602533,20200610,1
25602533,20200402,1
25602533,20191101,1
25602533,20200501,1
25602533,20201225,1
25602534,20191201,1
25602534,20191208,1
25602534,20200216,1
25602534,20201101,1
25602534,20201005,1
25602534,20201201,1
25602534,20201208,1
25602534,20191225,1
25602534,20200101,1
25602534,20200603,1
25602534,20200610,1
25602534,20200402,1
25602534,20191101,1
25602534,20200501,1
25602534,20201225,1
25600404,20191005,1
25600404,20200404,1
25602535,20191201,1
25602535,20191208,1
25602535,20200216,1
25602535,20201101,1
25602535,20201005,1
25602535,20201201,1
25602535,20201208,1
25602535,20191225,1
25602535,20200101,1
25602535,20200603,1
25602535,20200610,1
25602535,20200402,1
25602535,20191101,1
25602535,20200501,1
25602535,20201225,1
25600409,20191005,1
25600409,20200404,1
25602536,20191201,1
25602536,20191208,1
25602536,20200216,1
25602536,20201101,1
25602536,20201005,1
25602536,20201201,1
25602536,20201208,1
25602536,20191225,1
25602536,20200101,1
25602536,20200603,1
25602536,20200610,1
25602536,20200402,1
25602536,20191101,1
25602536,20200501,1
25602536,20201225,1
25600414,20191005,1
25600414,20200404,1
25602537,20191201,1
25602537,20191208,1
25602537,20200216,1
25602537,20201101,1
25602537,20201005,1
25602537,20201201,1
25602537,20201208,1
25602537,20191225,1
25602537,20200101,1
25602537,20200603,1
25602537,20200610,1
25602537,20200402,1
25602537,20191101,1
25602537,20200501,1
25602537,20201225,1
25600419,20191005,1
25600419,20200404,1
25602538,20191201,1
25602538,20191208,1
25602538,20200216,1
25602538,20201101,1
25602538,20201005,1
25602538,20201201,1
25602538,20201208,1
25602538,20191225,1
25602538,20200101,1
25602538,20200603,1
25602538,20200610,1
25602538,20200402,1
25602538,20191101,1
25602538,20200501,1
25602538,20201225,1
25686623,20191005,1
25686623,20200404,1
25686633,20191005,1
25686633,20200404,1
25686638,20191005,1
25686638,20200404,1
25686628,20191005,1
25686628,20200404,1
25686760,20191201,1
25686760,20191208,1
25686760,20200216,1
25686760,20201101,1
25686760,20201005,1
25686760,20201201,1
25686760,20201208,1
25686760,20191225,1
25686760,20200101,1
25686760,20200603,1
25686760,20200610,1
25686760,20200402,1
25686760,20191101,1
25686760,20200501,1
25686760,20201225,1
25686759,20191201,1
25686759,20191208,1
25686759,20200216,1
25686759,20201101,1
25686759,20201005,1
25686759,20201201,1
25686759,20201208,1
25686759,20191225,1
25686759,20200101,1
25686759,20200603,1
25686759,20200610,1
25686759,20200402,1
25686759,20191101,1
25686759,20200501,1
25686759,20201225,1
25686761,20191201,1
25686761,20191208,1
25686761,20200216,1
25686761,20201101,1
25686761,20201005,1
25686761,20201201,1
25686761,20201208,1
25686761,20191225,1
25686761,20200101,1
25686761,20200603,1
25686761,20200610,1
25686761,20200402,1
25686761,20191101,1
25686761,20200501,1
25686761,20201225,1
25686758,20191201,1
25686758,20191208,1
25686758,20200216,1
25686758,20201101,1
25686758,20201005,1
25686758,20201201,1
25686758,20201208,1
25686758,20191225,1
25686758,20200101,1
25686758,20200603,1
25686758,20200610,1
25686758,20200402,1
25686758,20191101,1
25686758,20200501,1
25686758,20201225,1
25686762,20191201,1
25686762,20191208,1
25686762,20200216,1
25686762,20201101,1
25686762,20201005,1
25686762,20201201,1
25686762,20201208,1
25686762,20191225,1
25686762,20200101,1
25686762,20200603,1
25686762,20200610,1
25686762,20200402,1
25686762,20191101,1
25686762,20200501,1
25686762,20201225,1
25651311,20191005,1
25651311,20200404,1
25651316,20191005,1
25651316,20200404,1
25651423,20191201,1
25651423,20191208,1
25651423,20200216,1
25651423,20201101,1
25651423,20201005,1
25651423,20201201,1
25651423,20201208,1
25651423,20191225,1
25651423,20200101,1
25651423,20200603,1
25651423,20200610,1
25651423,20200402,1
25651423,20191101,1
25651423,20200501,1
25651423,20201225,1
25651306,20191005,1
25651306,20200404,1
25651424,20191201,1
25651424,20191208,1
25651424,20200216,1
25651424,20201101,1
25651424,20201005,1
25651424,20201201,1
25651424,20201208,1
25651424,20191225,1
25651424,20200101,1
25651424,20200603,1
25651424,20200610,1
25651424,20200402,1
25651424,20191101,1
25651424,20200501,1
25651424,20201225,1
25651422,20191201,1
25651422,20191208,1
25651422,20200216,1
25651422,20201101,1
25651422,20201005,1
25651422,20201201,1
25651422,20201208,1
25651422,20191225,1
25651422,20200101,1
25651422,20200603,1
25651422,20200610,1
25651422,20200402,1
25651422,20191101,1
25651422,20200501,1
25651422,20201225,1
25651425,20191201,1
25651425,20191208,1
25651425,20200216,1
25651425,20201101,1
25651425,20201005,1
25651425,20201201,1
25651425,20201208,1
25651425,20191225,1
25651425,20200101,1
25651425,20200603,1
25651425,20200610,1
25651425,20200402,1
25651425,20191101,1
25651425,20200501,1
25651425,20201225,1
25651426,20191201,1
25651426,20191208,1
25651426,20200216,1
25651426,20201101,1
25651426,20201005,1
25651426,20201201,1
25651426,20201208,1
25651426,20191225,1
25651426,20200101,1
25651426,20200603,1
25651426,20200610,1
25651426,20200402,1
25651426,20191101,1
25651426,20200501,1
25651426,20201225,1
25572088,20191201,1
25572088,20191208,1
25572088,20200216,1
25572088,20201101,1
25572088,20201005,1
25572088,20201201,1
25572088,20201208,1
25572088,20191225,1
25572088,20200101,1
25572088,20200603,1
25572088,20200610,1
25572088,20200402,1
25572088,20191101,1
25572088,20200501,1
25572088,20201225,1
25572089,20191201,1
25572089,20191208,1
25572089,20200216,1
25572089,20201101,1
25572089,20201005,1
25572089,20201201,1
25572089,20201208,1
25572089,20191225,1
25572089,20200101,1
25572089,20200603,1
25572089,20200610,1
25572089,20200402,1
25572089,20191101,1
25572089,20200501,1
25572089,20201225,1
25572090,20191201,1
25572090,20191208,1
25572090,20200216,1
25572090,20201101,1
25572090,20201005,1
25572090,20201201,1
25572090,20201208,1
25572090,20191225,1
25572090,20200101,1
25572090,20200603,1
25572090,20200610,1
25572090,20200402,1
25572090,20191101,1
25572090,20200501,1
25572090,20201225,1
25571482,20191005,1
25571482,20200404,1
25571487,20191005,1
25571487,20200404,1
25571492,20191005,1
25571492,20200404,1
25697272,20191201,1
25697272,20191208,1
25697272,20200216,1
25697272,20201101,1
25697272,20201005,1
25697272,20201201,1
25697272,20201208,1
25697272,20191225,1
25697272,20200101,1
25697272,20200603,1
25697272,20200610,1
25697272,20200402,1
25697272,20191101,1
25697272,20200501,1
25697272,20201225,1
25697273,20191201,1
25697273,20191208,1
25697273,20200216,1
25697273,20201101,1
25697273,20201005,1
25697273,20201201,1
25697273,20201208,1
25697273,20191225,1
25697273,20200101,1
25697273,20200603,1
25697273,20200610,1
25697273,20200402,1
25697273,20191101,1
25697273,20200501,1
25697273,20201225,1
25697274,20191201,1
25697274,20191208,1
25697274,20200216,1
25697274,20201101,1
25697274,20201005,1
25697274,20201201,1
25697274,20201208,1
25697274,20191225,1
25697274,20200101,1
25697274,20200603,1
25697274,20200610,1
25697274,20200402,1
25697274,20191101,1
25697274,20200501,1
25697274,20201225,1
25697275,20191201,1
25697275,20191208,1
25697275,20200216,1
25697275,20201101,1
25697275,20201005,1
25697275,20201201,1
25697275,20201208,1
25697275,20191225,1
25697275,20200101,1
25697275,20200603,1
25697275,20200610,1
25697275,20200402,1
25697275,20191101,1
25697275,20200501,1
25697275,20201225,1
25697276,20191201,1
25697276,20191208,1
25697276,20200216,1
25697276,20201101,1
25697276,20201005,1
25697276,20201201,1
25697276,20201208,1
25697276,20191225,1
25697276,20200101,1
25697276,20200603,1
25697276,20200610,1
25697276,20200402,1
25697276,20191101,1
25697276,20200501,1
25697276,20201225,1
25696934,20191005,1
25696934,20200404,1
25696939,20191005,1
25696939,20200404,1
25696944,20191005,1
25696944,20200404,1
25696949,20191005,1
25696949,20200404,1
25696954,20191005,1
25696954,20200404,1
25803367,20191201,1
25803367,20191208,1
25803367,20200216,1
25803367,20201101,1
25803367,20201005,1
25803367,20201201,1
25803367,20201208,1
25803367,20191225,1
25803367,20200101,1
25803367,20200603,1
25803367,20200610,1
25803367,20200402,1
25803367,20191101,1
25803367,20200501,1
25803367,20201225,1
25801796,20191005,1
25801796,20200404,1
25801711,20191005,1
25801711,20200404,1
25801721,20191005,1
25801721,20200404,1
25803342,20191201,1
25803342,20191208,1
25803342,20200216,1
25803342,20201101,1
25803342,20201005,1
25803342,20201201,1
25803342,20201208,1
25803342,20191225,1
25803342,20200101,1
25803342,20200603,1
25803342,20200610,1
25803342,20200402,1
25803342,20191101,1
25803342,20200501,1
25803342,20201225,1
25803347,20191201,1
25803347,20191208,1
25803347,20200216,1
25803347,20201101,1
25803347,20201005,1
25803347,20201201,1
25803347,20201208,1
25803347,20191225,1
25803347,20200101,1
25803347,20200603,1
25803347,20200610,1
25803347,20200402,1
25803347,20191101,1
25803347,20200501,1
25803347,20201225,1
25803349,20191201,1
25803349,20191208,1
25803349,20200216,1
25803349,20201101,1
25803349,20201005,1
25803349,20201201,1
25803349,20201208,1
25803349,20191225,1
25803349,20200101,1
25803349,20200603,1
25803349,20200610,1
25803349,20200402,1
25803349,20191101,1
25803349,20200501,1
25803349,20201225,1
25803351,20191201,1
25803351,20191208,1
25803351,20200216,1
25803351,20201101,1
25803351,20201005,1
25803351,20201201,1
25803351,20201208,1
25803351,20191225,1
25803351,20200101,1
25803351,20200603,1
25803351,20200610,1
25803351,20200402,1
25803351,20191101,1
25803351,20200501,1
25803351,20201225,1
25803353,20191201,1
25803353,20191208,1
25803353,20200216,1
25803353,20201101,1
25803353,20201005,1
25803353,20201201,1
25803353,20201208,1
25803353,20191225,1
25803353,20200101,1
25803353,20200603,1
25803353,20200610,1
25803353,20200402,1
25803353,20191101,1
25803353,20200501,1
25803353,20201225,1
25803356,20191201,1
25803356,20191208,1
25803356,20200216,1
25803356,20201101,1
25803356,20201005,1
25803356,20201201,1
25803356,20201208,1
25803356,20191225,1
25803356,20200101,1
25803356,20200603,1
25803356,20200610,1
25803356,20200402,1
25803356,20191101,1
25803356,20200501,1
25803356,20201225,1
25803365,20191201,1
25803365,20191208,1
25803365,20200216,1
25803365,20201101,1
25803365,20201005,1
25803365,20201201,1
25803365,20201208,1
25803365,20191225,1
25803365,20200101,1
25803365,20200603,1
25803365,20200610,1
25803365,20200402,1
25803365,20191101,1
25803365,20200501,1
25803365,20201225,1
25801761,20191005,1
25801761,20200404,1
25801781,20191005,1
25801781,20200404,1
25801726,20191005,1
25801726,20200404,1
25801746,20191005,1
25801746,20200404,1
25803340,20191201,1
25803340,20191208,1
25803340,20200216,1
25803340,20201101,1
25803340,20201005,1
25803340,20201201,1
25803340,20201208,1
25803340,20191225,1
25803340,20200101,1
25803340,20200603,1
25803340,20200610,1
25803340,20200402,1
25803340,20191101,1
25803340,20200501,1
25803340,20201225,1
25803341,20191201,1
25803341,20191208,1
25803341,20200216,1
25803341,20201101,1
25803341,20201005,1
25803341,20201201,1
25803341,20201208,1
25803341,20191225,1
25803341,20200101,1
25803341,20200603,1
25803341,20200610,1
25803341,20200402,1
25803341,20191101,1
25803341,20200501,1
25803341,20201225,1
25803366,20191201,1
25803366,20191208,1
25803366,20200216,1
25803366,20201101,1
25803366,20201005,1
25803366,20201201,1
25803366,20201208,1
25803366,20191225,1
25803366,20200101,1
25803366,20200603,1
25803366,20200610,1
25803366,20200402,1
25803366,20191101,1
25803366,20200501,1
25803366,20201225,1
25801801,20191005,1
25801801,20200404,1
25801716,20191005,1
25801716,20200404,1
25803363,20191201,1
25803363,20191208,1
25803363,20200216,1
25803363,20201101,1
25803363,20201005,1
25803363,20201201,1
25803363,20201208,1
25803363,20191225,1
25803363,20200101,1
25803363,20200603,1
25803363,20200610,1
25803363,20200402,1
25803363,20191101,1
25803363,20200501,1
25803363,20201225,1
25803361,20191201,1
25803361,20191208,1
25803361,20200216,1
25803361,20201101,1
25803361,20201005,1
25803361,20201201,1
25803361,20201208,1
25803361,20191225,1
25803361,20200101,1
25803361,20200603,1
25803361,20200610,1
25803361,20200402,1
25803361,20191101,1
25803361,20200501,1
25803361,20201225,1
25803352,20191201,1
25803352,20191208,1
25803352,20200216,1
25803352,20201101,1
25803352,20201005,1
25803352,20201201,1
25803352,20201208,1
25803352,20191225,1
25803352,20200101,1
25803352,20200603,1
25803352,20200610,1
25803352,20200402,1
25803352,20191101,1
25803352,20200501,1
25803352,20201225,1
25803348,20191201,1
25803348,20191208,1
25803348,20200216,1
25803348,20201101,1
25803348,20201005,1
25803348,20201201,1
25803348,20201208,1
25803348,20191225,1
25803348,20200101,1
25803348,20200603,1
25803348,20200610,1
25803348,20200402,1
25803348,20191101,1
25803348,20200501,1
25803348,20201225,1
25803346,20191201,1
25803346,20191208,1
25803346,20200216,1
25803346,20201101,1
25803346,20201005,1
25803346,20201201,1
25803346,20201208,1
25803346,20191225,1
25803346,20200101,1
25803346,20200603,1
25803346,20200610,1
25803346,20200402,1
25803346,20191101,1
25803346,20200501,1
25803346,20201225,1
25803343,20191201,1
25803343,20191208,1
25803343,20200216,1
25803343,20201101,1
25803343,20201005,1
25803343,20201201,1
25803343,20201208,1
25803343,20191225,1
25803343,20200101,1
25803343,20200603,1
25803343,20200610,1
25803343,20200402,1
25803343,20191101,1
25803343,20200501,1
25803343,20201225,1
25801751,20191005,1
25801751,20200404,1
25801741,20191005,1
25801741,20200404,1
25803344,20191201,1
25803344,20191208,1
25803344,20200216,1
25803344,20201101,1
25803344,20201005,1
25803344,20201201,1
25803344,20201208,1
25803344,20191225,1
25803344,20200101,1
25803344,20200603,1
25803344,20200610,1
25803344,20200402,1
25803344,20191101,1
25803344,20200501,1
25803344,20201225,1
25803354,20191201,1
25803354,20191208,1
25803354,20200216,1
25803354,20201101,1
25803354,20201005,1
25803354,20201201,1
25803354,20201208,1
25803354,20191225,1
25803354,20200101,1
25803354,20200603,1
25803354,20200610,1
25803354,20200402,1
25803354,20191101,1
25803354,20200501,1
25803354,20201225,1
25803358,20191201,1
25803358,20191208,1
25803358,20200216,1
25803358,20201101,1
25803358,20201005,1
25803358,20201201,1
25803358,20201208,1
25803358,20191225,1
25803358,20200101,1
25803358,20200603,1
25803358,20200610,1
25803358,20200402,1
25803358,20191101,1
