trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
25816329,20:40:14,20:40:42,M22,7,,,,
25816329,20:42:18,20:42:41,M21,8,,,,
25816329,20:43:39,20:44:05,M20,9,,,,
25816329,20:46:40,20:47:14,M13,10,,,,
25816329,20:48:28,20:49:08,M37,11,,,,
25816327,16:15:00,16:15:00,M30,0,,,,
25816327,16:16:24,16:16:53,M29,1,,,,
25816327,16:17:43,16:18:09,M28,2,,,,
25816327,16:18:59,16:19:21,M27,3,,,,
25816327,16:20:22,16:20:44,M26,4,,,,
25816327,16:21:29,16:21:52,M25,5,,,,
25816327,16:23:45,16:24:12,M23,6,,,,
25816327,16:25:14,16:25:42,M22,7,,,,
25816327,16:27:18,16:27:41,M21,8,,,,
25816327,16:28:39,16:29:05,M20,9,,,,
25816327,16:31:40,16:32:14,M13,10,,,,
25816327,16:33:28,16:34:08,M37,11,,,,
25816325,10:00:00,10:00:00,M30,0,,,,
25816325,10:01:24,10:01:53,M29,1,,,,
25816325,10:02:43,10:03:09,M28,2,,,,
25816325,10:03:59,10:04:21,M27,3,,,,
25816325,10:05:22,10:05:44,M26,4,,,,
25816325,10:06:29,10:06:52,M25,5,,,,
25816325,10:08:45,10:09:12,M23,6,,,,
25816325,10:10:14,10:10:42,M22,7,,,,
25816325,10:12:18,10:12:41,M21,8,,,,
25816325,10:13:39,10:14:05,M20,9,,,,
25816325,10:16:40,10:17:14,M13,10,,,,
25816325,10:18:28,10:19:08,M37,11,,,,
25816323,07:15:00,07:15:00,M30,0,,,,
25816323,07:16:24,07:16:53,M29,1,,,,
25816323,07:17:43,07:18:09,M28,2,,,,
25816323,07:18:59,07:19:21,M27,3,,,,
25816323,07:20:22,07:20:44,M26,4,,,,
25816323,07:21:29,07:21:52,M25,5,,,,
25816323,07:23:45,07:24:12,M23,6,,,,
25816323,07:25:14,07:25:42,M22,7,,,,
25816323,07:27:18,07:27:41,M21,8,,,,
25816323,07:28:39,07:29:05,M20,9,,,,
25816323,07:31:40,07:32:14,M13,10,,,,
25816323,07:33:28,07:34:08,M37,11,,,,
25816321,06:30:00,06:30:00,M30,0,,,,
25816321,06:31:24,06:31:53,M29,1,,,,
25816321,06:32:43,06:33:09,M28,2,,,,
25816321,06:33:59,06:34:21,M27,3,,,,
25816321,06:35:22,06:35:44,M26,4,,,,
25816321,06:36:29,06:36:52,M25,5,,,,
25816321,06:38:45,06:39:12,M23,6,,,,
25816321,06:40:14,06:40:42,M22,7,,,,
25816321,06:42:18,06:42:41,M21,8,,,,
25816321,06:43:39,06:44:05,M20,9,,,,
25816321,06:46:40,06:47:14,M13,10,,,,
25816321,06:48:28,06:49:08,M37,11,,,,
25816343,22:30:00,22:30:00,M30,0,,,,
25816343,22:31:24,22:31:53,M29,1,,,,
25816343,22:32:43,22:33:09,M28,2,,,,
25816343,22:33:59,22:34:21,M27,3,,,,
25816343,22:35:22,22:35:44,M26,4,,,,
25816343,22:36:29,22:36:52,M25,5,,,,
25816343,22:38:45,22:39:12,M23,6,,,,
25816343,22:40:14,22:40:42,M22,7,,,,
25816343,22:42:18,22:42:41,M21,8,,,,
25816343,22:43:39,22:44:05,M20,9,,,,
25816343,22:46:40,22:47:14,M13,10,,,,
25816343,22:48:28,22:49:08,M37,11,,,,
25816341,21:30:00,21:30:00,M30,0,,,,
25816341,21:31:24,21:31:53,M29,1,,,,
25816341,21:32:43,21:33:09,M28,2,,,,
25816341,21:33:59,21:34:21,M27,3,,,,
25816341,21:35:22,21:35:44,M26,4,,,,
25816341,21:36:29,21:36:52,M25,5,,,,
25816341,21:38:45,21:39:12,M23,6,,,,
25816341,21:40:14,21:40:42,M22,7,,,,
25816341,21:42:18,21:42:41,M21,8,,,,
25816341,21:43:39,21:44:05,M20,9,,,,
25816341,21:46:40,21:47:14,M13,10,,,,
25816341,21:48:28,21:49:08,M37,11,,,,
25816339,20:30:00,20:30:00,M30,0,,,,
25816339,20:31:24,20:31:53,M29,1,,,,
25816339,20:32:43,20:33:09,M28,2,,,,
25816339,20:33:59,20:34:21,M27,3,,,,
25816339,20:35:22,20:35:44,M26,4,,,,
25816339,20:36:29,20:36:52,M25,5,,,,
25816339,20:38:45,20:39:12,M23,6,,,,
25816339,20:40:14,20:40:42,M22,7,,,,
25816339,20:42:18,20:42:41,M21,8,,,,
25816339,20:43:39,20:44:05,M20,9,,,,
25816339,20:46:40,20:47:14,M13,10,,,,
25816339,20:48:28,20:49:08,M37,11,,,,
25816337,12:00:00,12:00:00,M30,0,,,,
25816337,12:01:24,12:01:53,M29,1,,,,
25816337,12:02:43,12:03:09,M28,2,,,,
25816337,12:03:59,12:04:21,M27,3,,,,
25816337,12:05:22,12:05:44,M26,4,,,,
25816337,12:06:29,12:06:52,M25,5,,,,
25816337,12:08:45,12:09:12,M23,6,,,,
25816337,12:10:14,12:10:42,M22,7,,,,
25816337,12:12:18,12:12:41,M21,8,,,,
25816337,12:13:39,12:14:05,M20,9,,,,
25816337,12:16:40,12:17:14,M13,10,,,,
25816337,12:18:28,12:19:08,M37,11,,,,
25816335,06:30:00,06:30:00,M30,0,,,,
25816335,06:31:24,06:31:53,M29,1,,,,
25816335,06:32:43,06:33:09,M28,2,,,,
25816335,06:33:59,06:34:21,M27,3,,,,
25816335,06:35:22,06:35:44,M26,4,,,,
25816335,06:36:29,06:36:52,M25,5,,,,
25816335,06:38:45,06:39:12,M23,6,,,,
25816335,06:40:14,06:40:42,M22,7,,,,
25816335,06:42:18,06:42:41,M21,8,,,,
25816335,06:43:39,06:44:05,M20,9,,,,
25816335,06:46:40,06:47:14,M13,10,,,,
25816335,06:48:28,06:49:08,M37,11,,,,
25816345,06:30:00,06:30:00,M30,0,,,,
25816345,06:31:24,06:31:53,M29,1,,,,
25816345,06:32:43,06:33:09,M28,2,,,,
25816345,06:33:59,06:34:21,M27,3,,,,
25816345,06:35:22,06:35:44,M26,4,,,,
25816345,06:36:29,06:36:52,M25,5,,,,
25816345,06:38:45,06:39:12,M23,6,,,,
25816345,06:40:14,06:40:42,M22,7,,,,
25816345,06:42:18,06:42:41,M21,8,,,,
25816345,06:43:39,06:44:05,M20,9,,,,
25816345,06:46:40,06:47:14,M13,10,,,,
25816345,06:48:28,06:49:08,M37,11,,,,
25816349,20:30:00,20:30:00,M30,0,,,,
25816349,20:31:24,20:31:53,M29,1,,,,
25816349,20:32:43,20:33:09,M28,2,,,,
25816349,20:33:59,20:34:21,M27,3,,,,
25816349,20:35:22,20:35:44,M26,4,,,,
25816349,20:36:29,20:36:52,M25,5,,,,
25816349,20:38:45,20:39:12,M23,6,,,,
25816349,20:40:14,20:40:42,M22,7,,,,
25816349,20:42:18,20:42:41,M21,8,,,,
25816349,20:43:39,20:44:05,M20,9,,,,
25816349,20:46:40,20:47:14,M13,10,,,,
25816349,20:48:28,20:49:08,M37,11,,,,
25816347,12:00:00,12:00:00,M30,0,,,,
25816347,12:01:24,12:01:53,M29,1,,,,
25816347,12:02:43,12:03:09,M28,2,,,,
25816347,12:03:59,12:04:21,M27,3,,,,
25816347,12:05:22,12:05:44,M26,4,,,,
25816347,12:06:29,12:06:52,M25,5,,,,
25816347,12:08:45,12:09:12,M23,6,,,,
25816347,12:10:14,12:10:42,M22,7,,,,
25816347,12:12:18,12:12:41,M21,8,,,,
25816347,12:13:39,12:14:05,M20,9,,,,
25816347,12:16:40,12:17:14,M13,10,,,,
25816347,12:18:28,12:19:08,M37,11,,,,
25816353,22:30:00,22:30:00,M30,0,,,,
25816353,22:31:24,22:31:53,M29,1,,,,
25816353,22:32:43,22:33:09,M28,2,,,,
25816353,22:33:59,22:34:21,M27,3,,,,
25816353,22:35:22,22:35:44,M26,4,,,,
25816353,22:36:29,22:36:52,M25,5,,,,
25816353,22:38:45,22:39:12,M23,6,,,,
25816353,22:40:14,22:40:42,M22,7,,,,
25816353,22:42:18,22:42:41,M21,8,,,,
25816353,22:43:39,22:44:05,M20,9,,,,
25816353,22:46:40,22:47:14,M13,10,,,,
25816353,22:48:28,22:49:08,M37,11,,,,
25816351,21:30:00,21:30:00,M30,0,,,,
25816351,21:31:24,21:31:53,M29,1,,,,
25816351,21:32:43,21:33:09,M28,2,,,,
25816351,21:33:59,21:34:21,M27,3,,,,
25816351,21:35:22,21:35:44,M26,4,,,,
25816351,21:36:29,21:36:52,M25,5,,,,
25816351,21:38:45,21:39:12,M23,6,,,,
25816351,21:40:14,21:40:42,M22,7,,,,
25816351,21:42:18,21:42:41,M21,8,,,,
25816351,21:43:39,21:44:05,M20,9,,,,
25816351,21:46:40,21:47:14,M13,10,,,,
25816351,21:48:28,21:49:08,M37,11,,,,
